 ,,year,all_authors,first_auth,title,doi,journal,structural_diversity_plant,lifestage_ne,ne_order,ne_family,ne_genus,ne_species,functional_group_ne,crop_type,crop_family,crop_genus,crop_species,crop_phenology,crop_yield,crop_location_country,crop_location_state,annual_perennial,HIPV_name_blend,HIPV_name,HIPV_class,HIPV biopathway,deployment_method_simplified,deployment_method,trap_type,HIPV_MOA,HIPV_dose,Integrated_Approach,single_blend,no_applications,yrs_data,Category,Response Variable,control_mean,control_se,control_sd,control_reps,control individuals per replicate,control total individuals,HIPV_mean,HIPV_se,HIPV_sd,HIPV_reps,HIPV individuals per replicate,HIPV total individuals,Collector,observation ,study_id,reviewer,reviwer
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Hemiptera,Anthocoridae,Orius ,insidiosus,Predator,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,2.04,0.27,,6,,,3.54,0.83,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Hemiptera,Anthocoridae,Orius ,insidiosus,Predator,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,2.04,0.27,,6,,,2.27,0.4,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Thysanoptera,Predatory Thysanoptera,Predatory Thysanoptera,,Predator,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,Methyl salicylate,Benzenoid,Shikimate pathway,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,Single,6,1,,Number of insects per sample,0.4,0.18,,6,,,0.27,0.12,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Thysanoptera,Predatory Thysanoptera,Predatory Thysanoptera,,Predator,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,(Z)-3-hexenol,GLV,Lox pathway,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,Single,6,1,,Number of insects per sample,0.4,0.18,,6,,,0.33,0.17,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Thysanoptera,Predatory Thysanoptera,Predatory Thysanoptera,,Predator,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,Phenylethyl alcohol,Alcohols ,Ehrlich pathway,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,Single,6,1,,Number of insects per sample,0.4,0.18,,6,,,0.3,0.11,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Thysanoptera,Predatory Thysanoptera,Predatory Thysanoptera,,Predator,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,0.4,0.18,,6,,,0.23,0.15,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Thysanoptera,Predatory Thysanoptera,Predatory Thysanoptera,,Predator,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,0.4,0.18,,6,,,0.11,0.07,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Thysanoptera,Predatory Thysanoptera,Predatory Thysanoptera,,Predator,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,0.4,0.18,,6,,,0.34,0.2,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Thysanoptera,Predatory Thysanoptera,Predatory Thysanoptera,,Predator,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,0.4,0.18,,6,,,0.13,0.1,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Tachinidae,Tachinids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,Methyl salicylate,Benzenoid,Shikimate pathway,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,Single,6,1,,Number of insects per sample,0.49,0.15,,6,,,0.21,0.11,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Tachinidae,Tachinids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,(Z)-3-hexenol,GLV,Lox pathway,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,Single,6,1,,Number of insects per sample,0.49,0.15,,6,,,1.48,0.35,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Tachinidae,Tachinids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,Phenylethyl alcohol,Alcohols ,Ehrlich pathway,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,Single,6,1,,Number of insects per sample,0.49,0.15,,6,,,0.65,0.31,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Tachinidae,Tachinids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,0.49,0.15,,6,,,0.54,0.25,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Tachinidae,Tachinids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,0.49,0.15,,6,,,0.51,0.27,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Tachinidae,Tachinids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,0.49,0.15,,6,,,0.67,0.24,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Tachinidae,Tachinids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,0.49,0.15,,6,,,0.71,0.42,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Phoridae ,Phorids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,Methyl salicylate,Benzenoid,Shikimate pathway,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,Single,6,1,,Number of insects per sample,6.16,1.1,,6,,,8.97,1.52,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Phoridae ,Phorids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,(Z)-3-hexenol,GLV,Lox pathway,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,Single,6,1,,Number of insects per sample,6.16,1.1,,6,,,5.79,0.8,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Phoridae ,Phorids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,Phenylethyl alcohol,Alcohols ,Ehrlich pathway,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,Single,6,1,,Number of insects per sample,6.16,1.1,,6,,,5.61,1.1,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Phoridae ,Phorids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,6.16,1.1,,6,,,11.77,2.32,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Phoridae ,Phorids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,6.16,1.1,,6,,,9.51,0.91,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Phoridae ,Phorids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,6.16,1.1,,6,,,5.25,0.73,,6,,,,,26,Cesar ,
26,,2012,"Braasch, J; Wimp, GM; Kaplan, I",,Testing for Phytochemical Synergism: Arthropod Community Responses to Induced Plant Volatile Blends Across Crops,10.1007/s10886-012-0202-y,JOURNAL OF CHEMICAL ECOLOGY,Complex,Aldult,Diptera,Phoridae ,Phorids,,Parasitoid,seed,Fabaceae,Glycine,max,,,USA,Indiana,Annual,,NA,NA,NA,,capped UV-resistant polyethylene vials (1 ml),Yellow sticky traps,Attractant,1 ml ,No,blend,6,1,,Number of insects per sample,6.16,1.1,,6,,,7.56,0.91,,6,,,,,26,Cesar ,
27,Jorge,2012,"Cui, LL; Francis, F; Heuskin, S; Lognay, G; Liu, YJ; Dong, J; Chen, JL; Song, XM; Liu, Y",,The functional significance of E-beta-Farnesene: Does it influence the populations of aphid natural enemies in the fields?,10.1016/j.biocontrol.2011.11.006,BIOLOGICAL CONTROL,simple,Adult,Coleoptera,Coccinellidae,Lady beetles,Harmonia axyridis Pallas Coccinella septempunctata L.,Predator,leaves,Brassicaceae,Brassica ,rapa,,,China,Shandong Province,Annual,,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,,Dispenser,Visual sampling ,Atractant / repellent ,100 microliters,No,Single,4,2,Year 2009,Number of insects,6.4,1.59,,4,,,15.82,1.69,,4,,,,,27,Cesar ,
27,,2012,"Cui, LL; Francis, F; Heuskin, S; Lognay, G; Liu, YJ; Dong, J; Chen, JL; Song, XM; Liu, Y",,The functional significance of E-beta-Farnesene: Does it influence the populations of aphid natural enemies in the fields?,10.1016/j.biocontrol.2011.11.006,BIOLOGICAL CONTROL,simple,Adult,Coleoptera,Coccinellidae,Lady beetles,Harmonia axyridis Pallas Coccinella septempunctata L.,Predator,leaves,Brassicaceae,Brassica ,rapa,,,China,Shandong Province,Annual,,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,,Dispenser,Visual sampling ,Atractant / repellent ,100 microliters,No,Single,4,2,Year 2010,Number of insects,8.36,0.32,,4,,,13.7,1.8,,4,,,,,27,Cesar ,
27,,2012,"Cui, LL; Francis, F; Heuskin, S; Lognay, G; Liu, YJ; Dong, J; Chen, JL; Song, XM; Liu, Y",,The functional significance of E-beta-Farnesene: Does it influence the populations of aphid natural enemies in the fields?,10.1016/j.biocontrol.2011.11.006,BIOLOGICAL CONTROL,simple,Adult,Aranea,"Thomisidae, Linyphiidae, Lycosidae",Arachnida, ,Predator,leaves,Brassicaceae,Brassica ,rapa,,,China,Shandong Province,Annual,,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,,Dispenser,Visual sampling ,Atractant / repellent ,100 microliters,No,Single,4,2,Year 2009,Number of insects,59.86,25.94,,4,,,25.95,2.39,,4,,,,,27,Cesar ,
27,,2012,"Cui, LL; Francis, F; Heuskin, S; Lognay, G; Liu, YJ; Dong, J; Chen, JL; Song, XM; Liu, Y",,The functional significance of E-beta-Farnesene: Does it influence the populations of aphid natural enemies in the fields?,10.1016/j.biocontrol.2011.11.006,BIOLOGICAL CONTROL,simple,Adult,Aranea,"Thomisidae, Linyphiidae, Lycosidae",Arachnida, ,Predator,leaves,Brassicaceae,Brassica ,rapa,,,China,Shandong Province,Annual,,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,,Dispenser,Visual sampling ,Atractant / repellent ,100 microliters,No,Single,4,2,Year 2010,Number of insects,103.34,30.33,,4,,,114.12,11.97,,4,,,,,27,Cesar ,
27,,2012,"Cui, LL; Francis, F; Heuskin, S; Lognay, G; Liu, YJ; Dong, J; Chen, JL; Song, XM; Liu, Y",,The functional significance of E-beta-Farnesene: Does it influence the populations of aphid natural enemies in the fields?,10.1016/j.biocontrol.2011.11.006,BIOLOGICAL CONTROL,simple,Adult,Hymenoptera,Aphidiidae,Diaeretiella rapae and Aphidius gifuensis,Diaeretiella rapae and Aphidius gifuensis,Parasitoid,leaves,Brassicaceae,Brassica ,rapa,,,China,Shandong Province,Annual,,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,,Dispenser,Yellow sticky trap,Atractant / repellent ,100 microliters,No,Single,4,2,Year 2009,Number of insects,4.7,0.88,,4,,,10.7,0.09,,4,,,,,27,Cesar ,
27,,2012,"Cui, LL; Francis, F; Heuskin, S; Lognay, G; Liu, YJ; Dong, J; Chen, JL; Song, XM; Liu, Y",,The functional significance of E-beta-Farnesene: Does it influence the populations of aphid natural enemies in the fields?,10.1016/j.biocontrol.2011.11.006,BIOLOGICAL CONTROL,simple,Adult,Hymenoptera,Aphidiidae,Diaeretiella rapae and Aphidius gifuensis,Diaeretiella rapae and Aphidius gifuensis,Parasitoid,leaves,Brassicaceae,Brassica ,rapa,,,China,Shandong Province,Annual,,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,,Dispenser,Yellow sticky trap,Atractant / repellent ,100 microliters,No,Single,4,2,Year 2010,Number of insects,9.73,0.34,,4,,,14.39,1.39,,4,,,,,27,Cesar ,
28,Jorge,2012,"Kergunteuil, A; Dugravot, S; Mortreuil, A; Le Ralec, A; Cortesero, AM",,"Selecting volatiles to protect brassicaceous crops against the cabbage root fly, Delia radicum",10.1111/j.1570-7458.2012.01257.x,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,,Adults,,,,ground-dwelling predators.,Predator,flower,Brassicacea,Brassica,oleraceaer,,,France,Le Rheu,Annual,, isothiocyanate AITC,NA,NA,,Dispenser,felt traps,,2 - 3 ml,No,Single,3,1,,Mean number of eggs per trap,45.36,7.22,,4,,,43.09,11.34,,4,,,,,28,Cesar ,
28,,2012,"Kergunteuil, A; Dugravot, S; Mortreuil, A; Le Ralec, A; Cortesero, AM",,"Selecting volatiles to protect brassicaceous crops against the cabbage root fly, Delia radicum",10.1111/j.1570-7458.2012.01257.x,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,,Adults,,,,ground-dwelling predators.,Predator,flower,Brassicacea,Brassica,oleraceaer,,,France,Le Rheu,Annual,,(Z)-3-hexenyl acetate,GLV,Lox pathway,,Dispenser,felt traps,,2 - 3 ml,No,Single,3,1,,Mean number of eggs per trap,45.36,7.22,,4,,,51.34,10.52,,4,,,,,28,Cesar ,
28,,2012,"Kergunteuil, A; Dugravot, S; Mortreuil, A; Le Ralec, A; Cortesero, AM",,"Selecting volatiles to protect brassicaceous crops against the cabbage root fly, Delia radicum",10.1111/j.1570-7458.2012.01257.x,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,,Adults,,,,ground-dwelling predators.,Predator,flower,Brassicacea,Brassica,oleraceaer,,,France,Le Rheu,Annual,,Methyl salicylate,Benzenoid,Shikimate pathway,,Dispenser,felt traps,,2 - 3 ml,No,Single,3,1,,Mean number of eggs per trap,45.36,7.22,,4,,,70.1,14.85,,4,,,,,28,Cesar ,
28,,2012,"Kergunteuil, A; Dugravot, S; Mortreuil, A; Le Ralec, A; Cortesero, AM",,"Selecting volatiles to protect brassicaceous crops against the cabbage root fly, Delia radicum",10.1111/j.1570-7458.2012.01257.x,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,,Adults,,,,ground-dwelling predators.,Predator,flower,Brassicacea,Brassica,oleraceaer,,,France,Le Rheu,Annual,,acetophenone  ACPH,,,,Dispenser,felt traps,,2 - 3 ml,No,Single,3,1,,Mean number of eggs per trap,45.36,7.22,,4,,,42.89,8.04,,4,,,,,28,Cesar ,
28,,2012,"Kergunteuil, A; Dugravot, S; Mortreuil, A; Le Ralec, A; Cortesero, AM",,"Selecting volatiles to protect brassicaceous crops against the cabbage root fly, Delia radicum",10.1111/j.1570-7458.2012.01257.x,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,,Adults,,,,ground-dwelling predators.,Predator,flower,Brassicacea,Brassica,oleraceaer,,,France,Le Rheu,Annual,,Dimethyl disulfide,Dialkyldisulfides,,,Dispenser,felt traps,,2 - 3 ml,No,Single,3,1,,Mean number of eggs per trap,45.36,7.22,,4,,,31.79,10.11,,4,,,,,28,Cesar ,
29,Jorge,2012,"Teshiba, M; Sugie, H; Tsutsumi, T; Tabata, J",,"A new approach for mealybug management: recruiting an indigenous, but 'non-natural' enemy for biological control using an attractant",10.1111/j.1570-7458.2011.01214.x,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,complex,Adults,Hymenoptera,Encyrtidae,,"Anagyrus sawadai, Leptomastix dactylopii",Parasitoid,Fruit,Ebenaceae,Diospyros,kaki L.,production ,,Japan,Fukuoka,Perennial ,,NA,NA,NA,,"rubber septa (gray, 8 mm outside diameter · 19 mm height; West Pharmaceutical Services, Singapore)",Traps with 10 · 20-cm sticky boards baited with CLB,Attractant,"The compound (0.032, 0.160, or 0.800 mg) was dissolved into 100 llof hexane",No,Blend,1,1,Test 1,Number of insects,0,0,,3,,,19.31,8.61,,3,,,,,29,Cesar ,
29,,2012,"Teshiba, M; Sugie, H; Tsutsumi, T; Tabata, J",,"A new approach for mealybug management: recruiting an indigenous, but 'non-natural' enemy for biological control using an attractant",10.1111/j.1570-7458.2011.01214.x,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,complex,Adults,Hymenoptera,Encyrtidae,,"Anagyrus sawadai, Leptomastix dactylopii",Parasitoid,Fruit,Ebenaceae,Diospyros,kaki L.,production ,,Japan,Fukuoka,Perennial ,,NA,NA,NA,,"rubber septa (gray, 8 mm outside diameter · 19 mm height; West Pharmaceutical Services, Singapore)",Traps with 10 · 20-cm sticky boards baited with CLB,Attractant,"The compound (0.032, 0.160, or 0.800 mg) was dissolved into 100 llof hexane",No,Blend,1,1,Test 2,Number of insects,4.47,4.19,,3,,,34.19,9.55,,3,,,,,29,Cesar ,
30,Jorge,2012,"Uefune, M; Choh, Y; Abe, J; Shiojiri, K; Sano, K; Takabayashi, J",,Application of synthetic herbivore-induced plant volatiles causes increased parasitism of herbivores in the field,10.1111/j.1439-0418.2011.01687.x,JOURNAL OF APPLIED ENTOMOLOGY,Simple,Adults,Hymenoptera,Braconidae,Cotesia,vestalis,Parasitoid,leaves,Brassicaceae,Brassica,rapa var perviridis,Vegetative,,Japan,Kyoto,Temporal,,NA,NA,NA,,"Dispenser glass bottle (diameter: 35 mm, height: 55 mm) ",clear sticky sheets,Attractant,20 g,No,Blend,1,1,12 m from the dispenser,Number of diamondback moth larvae parasitized,0.32,0.32,,4,,,1.18,0.74,,4,,,,,30,Cesar ,
30,,2012,"Uefune, M; Choh, Y; Abe, J; Shiojiri, K; Sano, K; Takabayashi, J",,Application of synthetic herbivore-induced plant volatiles causes increased parasitism of herbivores in the field,10.1111/j.1439-0418.2011.01687.x,JOURNAL OF APPLIED ENTOMOLOGY,Simple,Adults,Hymenoptera,Braconidae,Cotesia,vestalis,Parasitoid,leaves,Brassicaceae,Brassica,rapa var perviridis,Vegetative,,Japan,Kyoto,Temporal,,NA,NA,NA,,"Dispenser glass bottle (diameter: 35 mm, height: 55 mm) ",clear sticky sheets,Attractant,20 g,No,Blend,1,1,30 m from the dispenser,Number of diamondback moth larvae parasitized,0,0,,4,,,1.51,0.72,,4,,,,,30,Cesar ,
30,,2012,"Uefune, M; Choh, Y; Abe, J; Shiojiri, K; Sano, K; Takabayashi, J",,Application of synthetic herbivore-induced plant volatiles causes increased parasitism of herbivores in the field,10.1111/j.1439-0418.2011.01687.x,JOURNAL OF APPLIED ENTOMOLOGY,Simple,Adults,Hymenoptera,Braconidae,Cotesia,vestalis,Parasitoid,leaves,Brassicaceae,Brassica,rapa var perviridis,Vegetative,,Japan,Kyoto,Temporal,,NA,NA,NA,,"Dispenser glass bottle (diameter: 35 mm, height: 55 mm) ",clear sticky sheets,Attractant,20 g,No,Blend,1,1,70 m from the dispenser,Number of diamondback moth larvae parasitized,0.32,0.32,,4,,,1.34,0.87,,4,,,,,30,Cesar ,
31,Jorge,2012,Gadino et al.,,"Evaluation of methyl salicylate lures on populations of Typhlodromus pyri (Acari:
 Phytoseiidae) and other natural enemies in western Oregon vineyards",doi.org/10.1016/j.biocontrol.2012.06.006,BIOLOGICAL CONTROL,complex,Mobiles,Acari ,Phytoseiidae,Typhlodromus ,pyri,Predator,Fruit,Vitaceae,Vitis,vinifera,,,USA,Oregon,Perennial ,,Methyl salicylate,Benzenoid,Shikimate pathway,,Lure,leaf sample,Attractan,5 grams ,No,Single,1,2,Location 1/ year 2009,Mean seasonal abundance,2.1,0.14,,3,,,1.91,0.13,,3,,,,,31,Cesar ,
