Study_ID,Title,DOI,Journal,Year,Study_env,Vec_order,Vec_family,Vec_genus,Vec_species,Vec_trait,Other_trait,Vec_stage,Pred_phylum,Pred_class,Pred_order,Pred_family,Pred_genus,Pred_species,Pred_starved,Time_starved_min,Pred_effect,Units,Con_mean,Con_sd,Con_n,Pred_mean,Pred_sd,Pred_n,Graph_text,Sex,Std_pred_level,Std_exp_time_days,Larval_instar,Num_pred,Num_prey,Arena_vol,Time_eating_days,Temp,Cue_type,Experimental_ID,Mixed_prey,Pesticide
487,INVESTIGATION OF FATHEAD MINNOWS (PIMEPHALES PROMELAS) AS A BIOLOGICAL CONTROL AGENT OF CULEX MOSQUITOES UNDER LABORATORY AND FIELD CONDITIONS,10.2987/09-0013.1,Journal of the American Mosquito Control Association,2009,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,promelas,YES,1440,CONSUMPTIVE,% larval survival after 24 hours,98.83,0.64,20,0,0,5,GRAPH,NA,25,1,LATE,1,25,1000,1,23,NA,B,NO,NO
487,INVESTIGATION OF FATHEAD MINNOWS (PIMEPHALES PROMELAS) AS A BIOLOGICAL CONTROL AGENT OF CULEX MOSQUITOES UNDER LABORATORY AND FIELD CONDITIONS,10.2987/09-0013.1,Journal of the American Mosquito Control Association,2009,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,promelas,YES,1440,CONSUMPTIVE,% larval survival after 24 hours,99.58,0.21,20,10.7,12.08,5,GRAPH,NA,50,1,LATE,1,50,1000,1,23,NA,C,NO,NO
487,INVESTIGATION OF FATHEAD MINNOWS (PIMEPHALES PROMELAS) AS A BIOLOGICAL CONTROL AGENT OF CULEX MOSQUITOES UNDER LABORATORY AND FIELD CONDITIONS,10.2987/09-0013.1,Journal of the American Mosquito Control Association,2009,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,promelas,YES,1440,CONSUMPTIVE,% larval survival after 24 hours,98.83,0.64,20,29.98,9.74,5,GRAPH,NA,25,1,LATE,1,25,1000,1,23,NA,B,NO,NO
487,INVESTIGATION OF FATHEAD MINNOWS (PIMEPHALES PROMELAS) AS A BIOLOGICAL CONTROL AGENT OF CULEX MOSQUITOES UNDER LABORATORY AND FIELD CONDITIONS,10.2987/09-0013.1,Journal of the American Mosquito Control Association,2009,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,promelas,YES,1440,CONSUMPTIVE,% larval survival after 24 hours,99.58,0.21,20,11.12,9.43,5,GRAPH,NA,50,1,LATE,1,50,1000,1,23,NA,C,NO,NO
487,INVESTIGATION OF FATHEAD MINNOWS (PIMEPHALES PROMELAS) AS A BIOLOGICAL CONTROL AGENT OF CULEX MOSQUITOES UNDER LABORATORY AND FIELD CONDITIONS,10.2987/09-0013.1,Journal of the American Mosquito Control Association,2009,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,promelas,YES,1440,CONSUMPTIVE,% larval survival after 24 hours,98.83,0.64,20,0,0,5,GRAPH,NA,25,1,EARLY,1,25,1000,1,23,NA,B,NO,NO
487,INVESTIGATION OF FATHEAD MINNOWS (PIMEPHALES PROMELAS) AS A BIOLOGICAL CONTROL AGENT OF CULEX MOSQUITOES UNDER LABORATORY AND FIELD CONDITIONS,10.2987/09-0013.1,Journal of the American Mosquito Control Association,2009,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,promelas,YES,1440,CONSUMPTIVE,% larval survival after 24 hours,99.58,0.21,20,0,0,5,GRAPH,NA,50,1,EARLY,1,50,1000,1,23,NA,C,NO,NO
487,INVESTIGATION OF FATHEAD MINNOWS (PIMEPHALES PROMELAS) AS A BIOLOGICAL CONTROL AGENT OF CULEX MOSQUITOES UNDER LABORATORY AND FIELD CONDITIONS,10.2987/09-0013.1,Journal of the American Mosquito Control Association,2009,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,promelas,YES,1440,CONSUMPTIVE,% larval survival after 24 hours,98.83,0.64,20,5.61,3.07,5,GRAPH,NA,25,1,EARLY,1,25,1000,1,23,NA,B,NO,NO
487,INVESTIGATION OF FATHEAD MINNOWS (PIMEPHALES PROMELAS) AS A BIOLOGICAL CONTROL AGENT OF CULEX MOSQUITOES UNDER LABORATORY AND FIELD CONDITIONS,10.2987/09-0013.1,Journal of the American Mosquito Control Association,2009,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,promelas,YES,1440,CONSUMPTIVE,% larval survival after 24 hours,99.58,0.21,20,0,0,5,GRAPH,NA,50,1,EARLY,1,50,1000,1,23,NA,C,NO,NO
487,INVESTIGATION OF FATHEAD MINNOWS (PIMEPHALES PROMELAS) AS A BIOLOGICAL CONTROL AGENT OF CULEX MOSQUITOES UNDER LABORATORY AND FIELD CONDITIONS,10.2987/09-0013.1,Journal of the American Mosquito Control Association,2009,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,promelas,YES,1440,CONSUMPTIVE,% larval survival after 24 hours,98.71,8.39,20,20,30.66,10,GRAPH,NA,5,1,LATE,1,5,1000,1,23,NA,A,NO,NO
487,INVESTIGATION OF FATHEAD MINNOWS (PIMEPHALES PROMELAS) AS A BIOLOGICAL CONTROL AGENT OF CULEX MOSQUITOES UNDER LABORATORY AND FIELD CONDITIONS,10.2987/09-0013.1,Journal of the American Mosquito Control Association,2009,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,promelas,YES,1440,CONSUMPTIVE,% larval survival after 24 hours,98.71,8.39,20,10.11,33.55,10,GRAPH,NA,5,1,LATE,1,5,1000,1,23,NA,A,NO,NO
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 20ppm AgNPs",55.21,1.9,3,50.66,2.63,5,GRAPH,NA,10,1,EARLY,10,100,250,1,NA,NA,A,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 40ppm AgNPs",41.35,3.43,3,36.01,2.8,5,GRAPH,NA,10,1,EARLY,10,100,250,1,NA,NA,B,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 80ppm AgNPs",25.22,3.81,3,20.62,4.94,5,GRAPH,NA,10,1,EARLY,10,100,250,1,NA,NA,C,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 160ppm AgNPs",6.52,2.16,3,3.83,2.96,5,GRAPH,NA,10,1,EARLY,10,100,250,1,NA,NA,D,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 320ppm AgNPs",0,0,3,0,0,5,GRAPH,NA,10,1,EARLY,10,100,250,1,NA,NA,E,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 20ppm AgNPs",58.87,2.54,3,51.03,3.46,5,GRAPH,NA,10,1,EARLY,10,100,250,1,NA,NA,F,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 40ppm AgNPs",47.21,1.27,3,41.61,2.8,5,GRAPH,NA,10,1,EARLY,10,100,250,1,NA,NA,G,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 80ppm AgNPs",29.55,1.78,3,24.74,1.98,5,GRAPH,NA,10,1,EARLY,10,100,250,1,NA,NA,H,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 160ppm AgNPs",12.39,2.54,3,7.36,1.32,5,GRAPH,NA,10,1,EARLY,10,100,250,1,NA,NA,I,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 320ppm AgNPs",0,0,3,0,0,5,GRAPH,NA,10,1,EARLY,10,100,250,1,NA,NA,J,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 20ppm AgNPs",63.64,3.81,3,56.48,9.22,5,GRAPH,NA,10,1,LATE,10,100,250,1,NA,NA,K,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 40ppm AgNPs",49.63,2.41,3,47.28,3.62,5,GRAPH,NA,10,1,LATE,10,100,250,1,NA,NA,L,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 80ppm AgNPs",45.16,2.03,3,41.97,4.94,5,GRAPH,NA,10,1,LATE,10,100,250,1,NA,NA,M,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 160ppm AgNPs",24.49,1.78,3,18.63,3.95,5,GRAPH,NA,10,1,LATE,10,100,250,1,NA,NA,N,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 320ppm AgNPs",5.72,2.29,3,3.46,1.48,5,GRAPH,NA,10,1,LATE,10,100,250,1,NA,NA,O,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 20ppm AgNPs",68.7,2.41,3,64.87,2.63,5,GRAPH,NA,10,1,LATE,10,100,250,1,NA,NA,P,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 40ppm AgNPs",58.43,2.67,3,56.26,4.45,5,GRAPH,NA,10,1,LATE,10,100,250,1,NA,NA,Q,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 80ppm AgNPs",48.17,2.92,3,44.33,3.95,5,GRAPH,NA,10,1,LATE,10,100,250,1,NA,NA,R,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 160ppm AgNPs",35.92,3.05,3,29.31,1.81,5,GRAPH,NA,10,1,LATE,10,100,250,1,NA,NA,S,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 320ppm AgNPs",12.76,3.05,3,10.53,3.29,5,GRAPH,NA,10,1,LATE,10,100,250,1,NA,NA,T,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,PUPA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 20ppm AgNPs",85.85,2.16,3,85.05,2.8,5,GRAPH,NA,10,1,NA,10,100,250,1,NA,NA,U,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,PUPA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 40ppm AgNPs",82.26,1.4,3,81.89,2.8,5,GRAPH,NA,10,1,NA,10,100,250,1,NA,NA,V,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,PUPA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 80ppm AgNPs",75.37,2.92,3,72.24,4.94,5,GRAPH,NA,10,1,NA,10,100,250,1,NA,NA,W,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,PUPA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 160ppm AgNPs",64.52,2.54,3,61.86,2.47,5,GRAPH,NA,10,1,NA,10,100,250,1,NA,NA,X,NO,YES
523,Predatory efficiency of the copepod Megacyclops formosanus and toxic effect of the red alga Gracilaria firma-synthesized silver nanoparticles against the dengue vector Aedes aegypti,10.1007/s10750-016-2943-z,Hydrobiologia,2017,LAB,Diptera,Culicidae,Aedes,aegypti,SURVIVAL,NA,PUPA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,formosanus,NO,0,CONSUMPTIVE,"# surviving, 320ppm AgNPs",56.96,3.68,3,55.89,4.12,5,GRAPH,NA,10,1,NA,10,100,250,1,NA,NA,Y,NO,YES
564,"Effects of interspecific competition, predation, and their interaction on survival and development time of immature Anopheles quadrimaculatus",NA,Journal of Vector Ecology,2004,SEMIFIELD,Diptera,Culicidae,Anopheles,quadrimaculatus,DEVELOPMENT,NA,LARVA,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonecta,undulata,NO,0,NONCONSUMPTIVE,"days, group means",11,2.1,8,14.67,5.4,8,GRAPH,NA,25,19,BOTH,3,75,60000,NA,NA,PREDDC,A,NO,NO
564,"Effects of interspecific competition, predation, and their interaction on survival and development time of immature Anopheles quadrimaculatus",NA,Journal of Vector Ecology,2004,SEMIFIELD,Diptera,Culicidae,Anopheles,quadrimaculatus,SURVIVAL,NA,LARVA,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonecta,undulata,NO,0,CONSUMPTIVE,# mosquitoes,39.22,13.29,8,2.68,2.58,8,GRAPH,NA,25,19,BOTH,3,75,60000,19,NA,NA,A,NO,NO
576,Feedbacks between community assembly and habitat selection shape variation in local colonization,10.1111/j.1365-2656.2010.01684.x,Journal of Animal Ecology,2010,SEMIFIELD,Diptera,Culicidae,Culex,NA,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Perciformes,Centrarchidae,Enneacanthus,gloriosus,NO,0,NONCONSUMPTIVE,egg masses/pool,34.41,33.46,8,14.08,13.46,8,GRAPH,NA,CUE,22,NA,CUE,NA,NA,NA,NA,PRED,A,NO,NO
576,Feedbacks between community assembly and habitat selection shape variation in local colonization,10.1111/j.1365-2656.2010.01684.x,Journal of Animal Ecology,2010,SEMIFIELD,Diptera,Culicidae,Culex,NA,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Perciformes,Centrarchidae,Enneacanthus,gloriosus,NO,0,NONCONSUMPTIVE,egg masses/pool,24.63,20.36,8,14.08,13.46,8,GRAPH,NA,CUE,22,NA,CUE,NA,NA,NA,NA,PRED,B,NO,NO
593,Predation efficiency of Anopheles gambiae larvae by aquatic predators in western Kenya highlands,10.1186/1756-3305-4-132,Parasites and Vectors,2011,SEMIFIELD,Diptera,Culicidae,Anopheles,gambiae,SURVIVAL,NA,LARVA,Chordata,Amphibia,Anura,Myobatrachidae,NA,NA,YES,720,CONSUMPTIVE,pupation rate (%),99.43,1.71,60,97.01,3.97,60,TEXT,NA,30,NA,LATE,1,30,2500,1,NA,NA,A,NO,NO
593,Predation efficiency of Anopheles gambiae larvae by aquatic predators in western Kenya highlands,10.1186/1756-3305-4-132,Parasites and Vectors,2011,SEMIFIELD,Diptera,Culicidae,Anopheles,gambiae,SURVIVAL,NA,LARVA,Arthropoda,Insecta,Hemiptera,Belostomatidae,NA,NA,YES,720,CONSUMPTIVE,pupation rate (%),99.43,1.71,60,56.86,26.05,60,TEXT,NA,30,NA,LATE,1,30,2500,1,NA,NA,A,NO,NO
593,Predation efficiency of Anopheles gambiae larvae by aquatic predators in western Kenya highlands,10.1186/1756-3305-4-132,Parasites and Vectors,2011,SEMIFIELD,Diptera,Culicidae,Anopheles,gambiae,SURVIVAL,NA,LARVA,Arthropoda,Insecta,Odonata,Anisoptera,NA,NA,YES,720,CONSUMPTIVE,pupation rate (%),99.43,1.71,60,19.4,10.44,60,TEXT,NA,30,NA,LATE,1,30,2500,1,NA,NA,A,NO,NO
593,Predation efficiency of Anopheles gambiae larvae by aquatic predators in western Kenya highlands,10.1186/1756-3305-4-132,Parasites and Vectors,2011,SEMIFIELD,Diptera,Culicidae,Anopheles,gambiae,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,YES,720,CONSUMPTIVE,pupation rate (%),99.43,1.71,60,8.75,9.49,60,TEXT,NA,30,NA,LATE,1,30,2500,1,NA,NA,A,NO,NO
593,Predation efficiency of Anopheles gambiae larvae by aquatic predators in western Kenya highlands,10.1186/1756-3305-4-132,Parasites and Vectors,2011,SEMIFIELD,Diptera,Culicidae,Anopheles,gambiae,SURVIVAL,NA,LARVA,Arthropoda,Insecta,Hemiptera,Notonectidae,NA,NA,YES,720,CONSUMPTIVE,pupation rate (%),99.43,1.71,60,3.38,4.14,60,TEXT,NA,30,NA,LATE,1,30,2500,1,NA,NA,A,NO,NO
708,Natural control of Culex quinquefasciatus larvae in residential ditches by the copepod Macrocyclops albidus,NA,Journal of Vector Ecology,2000,LAB,Diptera,Culicidae,Aedes,albopictus,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Macrocyclops,albidus,NO,0,CONSUMPTIVE,# surviving,49.9,0.4,13,5.7,5.9,72,TEXT,NA,50,1,EARLY,1,50,17.3,1,25,NA,B,NO,NO
708,Natural control of Culex quinquefasciatus larvae in residential ditches by the copepod Macrocyclops albidus,NA,Journal of Vector Ecology,2000,LAB,Diptera,Culicidae,Aedes,albopictus,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Megacyclops,latipes,NO,0,CONSUMPTIVE,# surviving,49.9,0.4,13,31.7,12.1,20,TEXT,NA,50,1,EARLY,1,50,17.3,1,25,NA,B,NO,NO
708,Natural control of Culex quinquefasciatus larvae in residential ditches by the copepod Macrocyclops albidus,NA,Journal of Vector Ecology,2000,LAB,Diptera,Culicidae,Aedes,albopictus,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Acanthocyclops,vernalis,NO,0,CONSUMPTIVE,# surviving,49.9,0.4,13,16.7,14,27,TEXT,NA,50,1,EARLY,1,50,17.3,1,25,NA,B,NO,NO
708,Natural control of Culex quinquefasciatus larvae in residential ditches by the copepod Macrocyclops albidus,NA,Journal of Vector Ecology,2000,LAB,Diptera,Culicidae,Culex,quinquefasciatus,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Macrocyclops,albidus,NO,0,CONSUMPTIVE,# surviving,49.9,0.4,14,23.2,11.1,38,TEXT,NA,50,1,EARLY,1,50,17.3,1,25,NA,A,NO,NO
